reference,generated
சர நீங்கள்எப்பதம்இரந்தன என்னப ன்றஒரந ர்ம றகதனஓநய்,சர
கற்றச யல்களல்ஈடப்படபவர்களடம் தடர்பவத்தக்கள்ளமட்டர்கள்,கற்றச யல்களல்ஈடப்படபவர்களடம் தடர்பவத்தக்கள்ளமட்டர்கள்
ரச்மண்ட்அணயனரக்ககடதல்ந ரத்தல் இன்னம்ஒரநமடம்மீதமரக்கறத,ரச்மண்ட்அணயனரக்ககடதல்ந ரத்தல் இன்னம்ஒரநமடம்மீதமரக்கறத
அல்லதஇந்தகரகத்தற்கமனதர்கள்இல்ல கலண கள்மட்டம,அல்லதஇந்தகரகத்தற்கமனதர்கள்இல்ல கலண கள்மட்டம
ஒரப ரழவஅவசர நீங்கள் எடக்கம பரம்பீதச வசத்த,ஒரப ரழவஅவசர நீங்கள் எடக்கம பரம்பீதச வசத்த
எனவஇதஒரசவல் அம்ம ஒரமனவ மற்றம்தக்கம்இரந்தவடக்கயனஅம்ம,எவ
லப்டனன்ட்அவளஆண்ட வக்கல்மற்றம்இங்கவத்தர்யர்எல்இரந்தத,லப்டனன்ட்அவளஆண்ட வக்கல்மற்றம்இங்கவத்தர்யர்எல்இரந்தத
உனக்கவ ய்ப்பகடக்கம்என்றஅவர்கள் வக்கறதகடத்ததல்அனமதத்தன்,உனக்கவ ய்ப்பகடக்கம்என்றஅவர்கள் வக்கறதகடத்ததல்அனமதத்தன்
நீங்கள் ஒரப ண்ணகஇரக்கம்பத மற்ற பண்களமத கல்கத்தக்கள்வீர்கள்,நீங்கள் ஒரப ண்ணகஇரக்கம்பத மற்ற பண்களமத கல்கத்தக்கள்வீர்கள்
கீழே இங்கே அவர்கள் முழு முறை இருக்க வேண்டும்,இங்கே அவர்கள் முழு முறை
இந்த அழகனமனதர்களல்சலரடன்நரத்தஎத ர்கள்ளநமக்கஎப்பதவய்ப்பகடக்கம்,இந்த அழகனமனதர்களல்சலரடன்நரத்தஎத ர்கள்ளநமக்கஎப்பதவய்ப்பகடக்கம்
உன்னத்தடற ஆளபரரஹீம் அவன் நஜீரயவச்சர்ந்தவன்,உன்னத்தடற ஆளபரரஹீம் அவன் நஜீரயவச்சர்ந்தவன்
நன்ச ன்னதசய்யட்டஅவங்கஉன்ன கல்வங்கன்னசல்லம்நரம்,நன்ச ன்னதசய்யட்டஅவங்கஉன்ன கல்வங்கன்னசல்லம்நரம்
என் மனவக்கஎதச றந்ததஎன்றஎனக்க தரயம்என்றநனக்க றன்,என்
என் வீரர்கள் சய்ததவறகள்க்க னஇழப்பீடகள்பன்ற,என் வீரர்கள் சய்ததவறகள்க்க னஇழப்பீடகள்பன்ற
சட்ட உதவச வகளல்இரந்தஒரவழக்கறஞரந யமக்கநீதமன்றம்உத்தரவபறப்பக்கறத,சட்ட உதவச வகளல்இரந்தஒரவழக்கறஞரந யமக்கநீதமன்றம்உத்தரவபறப்பக்கறத
சப்பர்ஹீரஉங்கதயன்பத்தரங்களல் மலம் கழத்தலம்நன்றசல்வீர்கள்,சப்பர்ஹீரஉங்கதயன்பத்தரங்களல் மலம் கழத்தலம்நன்றசல்வீர்கள்
இல்ல நன்வ ழறவதம்படக்கலன்னம் எனக்கத்த ரயம்,இல்ல நன்வ ழறவதம்படக்கலன்னம் எனக்கத்த ரயம்
நன்அனப்பயதரவத கப்ப பர்க்க உனக்கவ ய்ப்பகடச்சத,நன்அனப்பயதரவத கப்ப பர்க்க உனக்கவ ய்ப்பகடச்சத
நட பர வ மதம்அல்லதஇனத்தப் பரட்படத்தமல்ஒன்ற ணயவண்டம்,நட பரவ மதம்அல்லதஇனத்தப் பரட்படத்தமல்ஒன்ற ணயவண்டம்
இதனப்பர்ப்பத பர்வயளர்மடவ சய்யமற தரவக்கப்பட கறத,தனப்பர்ப்பத பர்வயளர்மடவ சய்யமற தரவக்கப்பட கறத
